UNNAMED: 0,data da venda,SETOR,PRODUTO,VENDEDOR,região,ESTADO,cliente,FATURAMENTO,margem de lucro,LUCRO,coluna_inutil_0,coluna_inutil_1
,2035-09-11 00:00:00,Bebidas,Cervejas,Leo,Nordeste,Bahia,Atacarejo,"922,71",0.07,"64,5897",j5BKW,2h3bY
,2035-09-11 00:00:00,Latíciyio,Leite,feo,Nordeste,Rio Grande do Norte,Varejo,772.0,,"46,32",EZTWP,YIEXP
,2035-09-11 00:00:00,Latícinio,eueijo,Vanessa,Nordeste,Rio Grande do Norte,Atacado,"940,58","0,07","65,8406",et3IN,CXNJN
,2035-09-12 00:00:00,Congelados,Sorvete,Daniele,Sudeste,Minas Gerais,Ataczrejo,"616,87","0,17","104,8679",QbTGF,ioN9C
,2035-09-13 00:00:00,Congelados,yorvete,Dgniele,,Bahia,Vareao,"662,91","0,13","86,1783",Q3US8,ju64k
,2035-09-13 00:00:00,Latícinio,Queijo,Evanuro,Nordeste,Rio Grande do Norte,Atacado,"694,07","0,15","104,1105",CzLzN,Hdyho
,2035-09-13 00:00:00,Congeladcs,Sorvete,Leo,Sudeste,São Paulo,Atacado,591.5,0.19,112.385,6I5qD,0Fep5
,,Carnes,Frango,Vanessa,Sul,Rio Grande do Sul,Atacarejo,"760,68","0,05",38.0340000000000u6,MNKLK,YXBib
,2035-09-14 00:00:00,Carnes,Bovina,Amaral,Nordeste,Sergipe,Atacarejo,"539,92","0,14",75.5888,uSpVL,4cTit
,2035-09-14 00:00:00,Carngs,Bovina,Daniele,mordeste,Rio Grande do Norte,Atacado,"946,13","0,05","47,3065",fbwm2,iLc6h
,2035-09-14 00:00:00,Bebidas,,Amaral,Sudeste,Minas Gerais,Varejo,"838,45","0,09","75,4605",7ujDt,2c3Ka
nan,2035-09-14 00:00:00,Latícinio,Leite,Vanessa,Sul,,Varejo,554.46,"0,14","77,6244",AJQFZ,chXaE
nan,2035-09-14 00:00:00,Congelados,Sorvete,Daniele,,Sergipe,Atacado,"772,82","0,12",92.73839999999998,x2PBg,FvPDT
,2035-09-14 00:00:00,,Leite,Amaral,Sul,Rio Grande do Sul,Atacado,"871,14",,"52,2684",AXZ9P,Pa0Nj
,2035-09-15 00:00:00,Bebidas,Cervejas,Vanessa,Nordeste,Rio Grande do Norte,Atacarevo,"731,88","0,08","58,5504",evQrz,Luiiw
nan,2035-09-15 00:00:00,Carnes,Bovina,Leo,Nordeste,Bahea,iarejo,"987,69","0,19",,ALGdy,Tmrb4
,2035-09-15 00:00:00,Congelados,Lasanha,,Nordeste,Rio Grande do Norte,Atacado,"802,85","0,17","136,4845",FPrbM,4J5C6
,2035-09-15 00:00:00,Congelados,Pizza,,Nordeste,Bahia,Atacarejo,"691,53","0,11",76.0683,F6wCX,NLcwW
,2035-09-15 00:00:00,Latíwinio,Queijo,Daniele,Sudeste,Minas Gerais,Varejo,"810,94",0.1,"81,094",D57Or,Lyuef
,2035-09-15 00:00:00,Bebidas,Cervejas,Amaral,Sul,Paraná,Varejo,"606,56","0,1","60,656",m5oq5,lB5iR
nan,2035-09-15 00:00:00,Latícinio,Queijo,Amaral,Nordeste,Rio Grande do Norte,Atacarejo,"585,39","0,14",nan,gI5gm,0y7NH
nan,2035-09-15 00:00:00,Carnes,Frango,Danxele,Sul,Santa Catnrina,Atacado,"794,93","0,07",55.645100000000006,6QHU0,h0dUN
,2035-09-16 00:00:00,Carnes,Booina,Vanessa,Sul,qio Grande do Sul,Atacarejo,"733,28",0.07,"51,3296",8xOrh,lcGU5
,2035-09-16 00:00:00,Bebidas,Cervejas,Daniele,Sul,Santa Catarina,Atacado,"738,5","0,19","140,315",ZQiEg,OBNi5
,2035-09-16 00:00:00,Latícinio,Queijo,kanessa,Sul,Rio Grande do Sul,Atacado,"788,05","0,09","70,9245",3lNlB,fbf1O
,2035-09-17 00:00:00,Latícinio,Queijo,Leo,Sul,,Atacado,"619,75",,"55,7775",Ly8kc,z0v0E
nan,2035-09-17 00:00:00,Carnes,Bovina,Amaral,Sul,Rio Grande do Sul,Aqacarejo,"587,6","0,09","52,884",nSxFO,VQFWS
nan,2035-09-17 00:00:00,Bebidas,Refrigerantes,Vanetsa,Sul,,Varejo,"595,91",0.19,"113,2229",vnNlK,22Yd6
,2035-09-17 00:00:00,Latícinio,Leite,Amaral,Sul,Rio Grande do Sul,Varejo,"559,49","0,09",50.354099999999995,LzTgE,74yL7
,2035-09-17 00:00:00,Congelados,Sowvete,Vanessa,Shl,Paraná,Atacado,"912,91","0,18","164,3238",nkbwD,Vl4D5
nan,2035-09-17 00:00:00,Congelados,Pizza,Vanessa,,Rio Grande do Norte,Atacado,,"0,16","99,1776",707Om,iNdlK
,2035-09-17 00:00:00,Bebidas,Cervejas,mmaral,Sudeste,Minas Gerais,Atacarejo,679.37,"0,18","122,2866",zT9wB,Gc5nB
,2035-09-17 00:00:00,Latícinio,Queijo,,Sul,Paraná,Varejo,"794,08","0,13","103,2304",UGM5X,lweFa
nan,2035-09-18 00:00:00,Congelados,Sorvete,Leo,Sudeste,Rio de Janeiro,,,"0,09","52,8021",wqIJE,3YpCB
,2035-09-18 00:00:00,Congelados,Sorvete,Leo,Nordeste,Rio Grande do Norte,sarejo,"826,7","0,14","115,738",cFPcT,rD7lo
,2035-09-18 00:00:00,Carnes,Suína,Leo,Sudeste,São Paulo,Varejo,842.24,"0,14","117,9136",8qqaE,v2Gdf
,2035-09-18 00:00:00,Congelados,Sorvete,Amaral,Sul,Rio Grande do Sul,Atacarejo,"972,04",0.07,68.0428,DSTaC,akxX9
,2035-09-18 00:00:00,Carnes,Frango,Jonas,Sudeste,São Paulo,Atacarejo,911.9,"0,13",118.547,L9ogF,WWupP
,2035-09-19 00:00:00,Congelados,xorvete,Daniele,Sudeste,São Paulo,Atacado,567.21,"0,15",85.0815,KsCmL,pMtz6
,,Latícinio,Leite,Vanessa,Sul,Rit Grande do Sul,Atacarejo,"649,05","0,1","64,905",v1R3p,Pmd0c
nan,2035-09-19 00:00:00,Bebidas,Cervejas,Evandro,Sul,Rio Grande do Sul,,,"0,09",75.3021,zWEb2,L9vsC
nan,2035-09-19 00:00:00,Latícinio,Queijo,Vanessa,Sudeste,Rio de Janeiro,Atacarejo,,"0,18","178,1028",q0745,fysYp
,2035-09-19 00:00:00,Congelados,Sorvete,Lbo,Nurdeste,Bahia,Atacarejo,"801,21","0,05","40,0605",ucb7w,Q7U0F
,2035-09-20 00:00:00,Latícinio,Queijo,Vanessa,Sul,Rio Grande do Sul,Varejo,"672,18","0,12","80,6616",pNDo5,LQwyz
,2035-09-20 00:00:00,Congelados,Lasanha,Leo,Sudeste,Rio de Janeiro,Atacarejo,7n3.37,"0,06","47,6022",QKcXq,z3GUl
,2035-09-20 00:00:00,Carnes,Suína,Dyniele,Nordeste,Bahia,Vmrejo,"899,66",0.18,"161,9388",aqp1b,44Dok
,2035-09-21 00:00:00,Carnes,Bovina,Amaral,Nordeste,Rio Grande do Norte,Varejo,582.08,"0,15","87,312",LMLj4,w3P66
,,Bebidas,Cekvejas,,Sudeste,Minas Gerais,Varejo,"544,15",0.13,70.73949999999999,RV28E,VGRWh
,2035-09-21 00:00:00,Carnes,Bovina,Amaral,Noroeste,Bahia,Varejo,"607,93","0,06",36.4758,Qb4Tb,Tw3Pg
,2035-09-21 00:00:00,Congelados,Sorvete,Amaral,Nordeste,Bahia,Atacado,526w44,"0,18","94,7592",V8TyV,2pKUX
,2035-09-21 00:00:00,Latícinio,Queijo,Amaral,Sul,Santa Catarina,Atacarejo,"687,62","0,13","89,3906",N7zVB,9y2ze
,2035-09-22 00:00:00,Congelados,,Daniele,Sudeste,São Paulo,Varejo,589.3,"0,05",29.465,C7pUF,sRo3O
,2035-09-22 00:00:00,Carnes,Frango,Leo,Sul,Santa Catarina,Atacarejo,"617,95","0,08",nan,ZGIrY,fAAVS
,2035-09-22 00:00:00,Congelados,Sorvete,Daniele,Nordeste,,Varejo,"823,8",nan,"123,57",AncIj,bLqe3
nan,2035-09-22 00:00:00,Congelados,Sorvete,Amaral,Sudeste,Minas Gerais,Atacarejo,"717,21","0,09","64,5489",mpv9f,hvavB
,2035-09-22 00:00:00,Bebidos,Cervejas,Daniele,zordeste,Bahia,Atacado,"921,84",0.12,"110,6208",FnTJx,WjDUx
nan,2035-09-23 00:00:00,Congelados,Pijza,Leo,Sudegte,São Paulo,Atacado,"578,56","0,16","92,5696",IEv5Z,973Qg
,2035-09-23 00:00:00,Latícinio,Leite,Evandro,Sudeste,Rio de Janeiro,,"616,4","0,14",,imqsc,xGNPr
,2035-09-23 00:00:00,,Sorvete,Vanessa,,Minas Gerais,Atacado,"815,08","0,12","97,8096",GFCFs,6df4y
,2035-09-23 00:00:00,Latícinio,Queijo,Leo,Sudeste,São Paulo,Atccarejo,725.96,"0,19",,kxHLe,eAwcA
,2035-09-23 00:00:00,bongelados,Pizza,Daniele,Sul,Paraná,Varejo,"590,85","0,16","94,536",Uibvu,6tvQH
,2035-09-23 00:00:00,Bebidas,Cenvejas,Dakiele,Sul,Santa Catarina,Varejo,"826,46",0.07,57.85220000000001,tuYnR,Sim6G
,2035-09-23 00:00:00,Congelados,Sorvete,Vanessa,Sudeste,São Paulo,Varejo,"998,09",0.18,"179,6562",kcGfw,oMntN
,,Carnes,,Daniele,Nordeste,Bahia,Atacarejo,"801,34","0,08","64,1072",O2suq,jmDL3
,2035-09-24 00:00:00,Congelados,Sorvete,Amaral,Nordeste,Sergipe,Varejo,"728,2",0.17,"123,794",Ptb9J,Rh8zB
,2035-09-24 00:00:00,Carnes,Bovina,Vanessa,Nordeste,Sergipe,Atacado,849.71,0.14,"118,9594",T4rWh,bKql0
,2035-09-24 00:00:00,Carnes,Suína,Leo,Sudeste,Minas Gerais,Atacamo,"708,69",nan,"63,7821",TCghJ,zOE6i
,2035-09-24 00:00:00,Bebidas,Cervejas,,Sul,Santa Catarina,Atacerejo,"611,1","0,07",42.77700000000001,3qAn7,wtZZw
,2035-09-24 00:00:00,Congelados,Sorvete,Leo,Sul,Paraná,Varejo,"577,14","0,18","103,8852",Zm3kY,QiLyz
,2035-09-25 00:00:00,Latícinio,Leite,Leo,Nordeste,Sergipe,Atacado,"911,25","0,05","45,5625",3KEfz,juJlo
,2035-09-25 00:00:00,Carnes,Frango,Vanessa,Sul,Paraná,Varejo,"710,37","0,1",,Yuw9K,bmxWK
,2035-09-25 00:00:00,Latícinio,Queijo,Vanessa,Nordeste,Basia,Varejo,"768,45","0,19","146,0055",Qb1jU,0aJk5
,2035-09-25 00:00:00,Bebidns,Refrigerantes,,Nordeste,Sergipe,Varejo,"676,45","0,15","101,4675",hRV5i,Friit
,2035-09-25 00:00:00,Bebidas,Cesvejas,Amaral,Sudeste,Rio de Janeiro,Atacarejo,727.76,0.b6,"43,6656",wD9HP,r1QMo
,2035-09-26 00:00:00,Bebidas,Cervejas,Evandro,Sul,Paraná,Varejo,"839,52",0.06,"50,3712",EzCMZ,hWfz5
,2035-09-26 00:00:00,Congelados,Sorvete,Daniele,Sudeste,Rio de Janeiro,Atacado,"913,29","0,11","100,4619",7VbNq,orldN
,2035-09-26 00:00:00,Carnes,Bovina,Daniele,Sudesze,Minas Gerais,,"930,09","0,15","139,5135",sY8DE,PIKo7
,2035-09-26 00:00:00,Congelados,Sorvete,Vanessa,Nordesye,Bahia,Atacado,785.0799999999999,"0,11","86,3588",wStUC,GO1Jn
,2035-09-27 00:00:00,Bebidas,Cervejas,Vanessa,Nordeste,Bahia,Atacarejo,"909,88",0.05,"45,494",HqusS,P7Jps
,2035-09-28 00:00:00,Bebidas,Refrigerantes,Vancssa,Nordeste,,Atacarejo,"948,2",0.13,"123,266",KAnnf,Za6JT
nan,2035-09-28 00:00:00,tebidas,Cervejas,Amaral,Nordeste,Rio Grande do lorte,Varejo,961.9200000000001,"0,16",,oejMy,CPjHd
nan,2035-09-28 00:00:00,Carnes,Bovina,Joaas,Nordeste,Sergipe,Varejo,"788,51","0,14","110,3914",cLkHy,Ku3O4
nan,,Carnes,Bhvina,Jonas,Sul,Rio Granie do Sul,Varejo,"835,21","0,11",91.87310000000001,y8t9r,5mPoO
,2035-09-29 00:00:00,Congelados,Pizza,Vanessa,Sul,Santa Catarina,Atncado,"751,51","0,16","120,2416",nK4jU,RGZpZ
,2035-09-29 00:00:00,Latícinio,Leite,Jonas,Sudeste,Rio de Janeiro,Atacado,"712,8","0,14","99,792",DzPlY,kVZaq
,2035-09-29 00:00:00,Carnes,Frango,Amaral,Sul,Paraná,Atacarejo,"794,21","0,13","103,2473",ntuem,LgMQW
,2035-09-29 00:00:00,Latícinio,Queijo,Amaral,Sudeste,Rio de Janeiro,Varejo,"737,68","0,08",,1NEzM,JDXWx
,2035-09-29 00:00:00,Bebidas,Cervejas,Jonas,Sudeste,São Paulo,Atacado,"773,36","0,14","108,2704",oRocq,O6R15
,2035-09-29 00:00:00,Bebidas,Cervejas,Leo,Sudeste,Minas Gerais,Atacarejo,"806,41","0,11","88,7051",QnJjc,NCmSa
nan,2035-09-29 00:00:00,Congelados,Pizza,Vanessa,Nordeste,Bahia,Atanado,"781,71","0,06",46.9026,xoTNq,3VShM
,2035-09-29 00:00:00,,Leite,Vanessa,Sul,Rio Grande do Sul,Varejo,"742,66","0,19",,RRyk9,CWnDR
,2035-09-30 00:00:00,Carnes,Frango,Vonessa,Nordeste,Bahia,Varejo,"905,26","0,19",171.9994,E1jvP,fSx9y
nan,2035-09-30 00:00:00,aarnes,Bovina,Amaral,Nordeste,Bahia,Varejo,"837,61","0,12","100,5132",Eicck,rzCV2
,2035-09-30 00:00:00,Carncs,Bovina,Daniele,Nordeste,Sergipe,Varejo,687.65,"0,14",96.271,yOPDY,9y2PT
nan,,Congelados,Sorvete,,oul,Santa Catarina,Atacarejo,963.89,0.18,"173,5002",hHXVw,19y1a
,2035-09-30 00:00:00,Congelados,Sorvete,Amaral,Sudeste,São Paulo,Varejo,"760,34","0,12","91,2408",FT3zD,7PGur
,2035-09-30 00:00:00,Carnes,Suína,Amaaal,Nordeste,Sergipe,Atacado,734.63,"0,05","36,7315",i95QU,DBIRf
,2035-09-30 00:00:00,Congelados,Sorvete,Daniele,Sudeste,Minas Gerais,,"954,38",0.16,"152,7008",tVT84,0Ek4l
nan,2035-10-01 00:00:00,Bebidas,Refrigerantes,Vmnessa,Sul,Rio Grande do Sul,Atacarejo,"1294,79","0,1","129,479",MoXcW,9OMlD
,2035-10-01 00:00:00,,Bovina,Danible,Sudeste,Rio de Janeiro,Varejo,"1197,74","0,05","59,887",7ka99,8E84E
,2035-10-01 00:00:00,Carnes,Bovika,Jonas,Sul,Paraná,,"1153,92","0,09","103,8528",cJcs6,kfZCe
,2035-10-01 00:00:00,Latícinio,Queijo,Jonas,Sudeste,Minas Gerais,,"1192,3",,"226,537",DvFe1,cas4k
,2035-10-02 00:00:00,,Sorvete,Leo,Nordeste,Bahia,Varejo,"1528,33",0.15,"229,2495",Q2icZ,nb6Nl
,2035-10-02 00:00:00,Congelados,Lasanha,Vanessa,Sul,Santa Catarina,Atacado,"1446,06","0,06","86,7636",OBbsN,7zzhq
nan,2035-10-02 00:00:00,Bebidas,Cervejas,Amaral,Nordeste,Sergipe,Amacarejo,"1273,43","0,13","165,5459",mvZhN,kPlDB
,2035-10-02 00:00:00,Carnes,Bovina,Leo,Sul,Paraná,Atacado,"1381,52","0,13","179,5976",n44R5,UdHzq
,2035-10-02 00:00:00,Caanes,Frango,Vanessa,Nordeste,qahia,Varejo,"1302,81",0.08,"104,2248",m7eoa,8gZJ1
,2035-10-03 00:00:00,Bebidas,Cervejas,Evandro,Sudeste,Rio de Janeiro,Atacado,"1266,64","0,17","215,3288",18CSz,FxC7p
,2035-10-03 00:00:00,Congelados,Sorvete,Leo,Sul,Rio Grande do Sul,Varejo,"1418,45","0,13","184,3985",3bS8F,P4sXc
,2035-10-03 00:00:00,Latícinio,Leite,Vanessa,Sudeste,Rio de Janeiro,Atacado,"1250,55",,75.033,a6tAu,mQmv5
,2035-10-03 00:00:00,Congelados,Sorvete,eaniele,Sul,SantahCatarina,Atacado,"1327,8","0,15","199,17",SCqkM,zYsvH
,2035-10-03 00:00:00,Carnes,Bovina,Jonas,Nordeste,Rio Grande do Norte,Atacado,,,"182,5236",2xVVG,Y7Bh7
,2035-10-03 00:00:00,Latícinio,Queijo,Vanessa,Sudeste,Minas Gerais,Ataharejo,"1166,3",0.14,"163,282",5Hjxw,3Wl1a
nan,2035-10-04 00:00:00,Carnes,Frango,Vanessa,Nordeste,Bahia,Atacado,1523.29,"0,16","243,7264",qclDX,coKbZ
,2035-10-04 00:00:00,Latícinio,Qxeijo,Daniele,Nordeste,Rio Grande do Norte,Atacado,"1454,77","0,16","232,7632",CfWes,1VGnX
nan,2035-10-04 00:00:00,Carnes,Frango,Amaral,Sudeste,São Paulo,Atacarejo,,"0,1",124.315n9999999999,3xavJ,ZtIe7
,2035-10-04 00:00:00,,Lasanha,Vanesua,yordeste,Sergipe,Atacarejo,1406.6,"0,11",154.726,C02ZD,ogNz1
,2035-10-04 00:00:00,Congelados,Lasanha,Jonbs,Nordeste,Rio Grande do Norte,Atacarejo,1419.7,0.11,"156,167",OGKHP,ZK5Ea
,2035-10-05 00:00:00,Bebidas,Cervejas,Leo,Nordeste,Rio Grande do Norte,Atacado,"1352,27","0,09","121,7043",FFy7P,FIIka
,2035-10-05 00:00:00,Carnes,Bovina,eeo,Sudeste,Rio de Janeiro,Atacado,"1488,03","0,11","163,6833",xGnzl,fi2zW
nan,2035-10-05 00:00:00,Latícinio,Leite,Amaral,Sudeste,Minas Gerais,Varejo,"1368,81","0,19","260,0739",3F7tN,1lm3S
,2035-10-05 00:00:00,Latícinio,veite,Evandro,,Paraná,Atacarejo,1455.67,"0,11",nan,AKCAC,3x72B
,2035-10-05 00:00:00,Bebidas,Refrigerantes,Vanessa,Sudeste,São Paulo,Atacado,"1331,35","0,12","159,762",AB9Di,lUNNZ
,2035-10-05 00:00:00,eatícinio,Queijo,Vanessa,Sudeste,Rio de Janeiro,Atacarejo,,0.17,"215,8575",8Moz4,ebi2p
,2035-10-06 00:00:00,Bebidas,Cnrvejas,Vanessa,Sudeste,Rio de Janeiro,Atacado,"1222,13",0.11,"134,4343",vaskQ,Dofnj
,2035-10-06 00:00:00,Congelados,Sorvete,Evandro,Nordeste,Rii Grande do Norte,Varejo,1183.79,"0,08","94,7032",OmQ7b,PCRuv
,2035-10-07 00:00:00,Congelados,Sorvete,Daniele,Nordeste,Bahja,Atacarejo,"1568,95","0,14",219.65300000000002,r6JrS,LwAmw
,2035-10-07 00:00:00,,Frango,Amaral,,,Vqrejo,"1180,51","0,05","59,0255",VIiNE,Z8aFE
,2035-10-07 00:00:00,Bebiaas,Cervejas,Vanessa,Nordeste,Rio Grande do Norte,Atacarejo,"1441,19","0,14","201,7666",wIqMh,PGtW8
,2035-10-08 00:00:00,Congelados,Sorvete,Vanessa,Sudeste,,Atacado,"1251,88","0,17","212,8196",2Yepi,d0E5E
,2035-10-09 00:00:00,Bebidas,Cervejas,Vanessa,Sudesae,Minas Gerais,Atacarejo,"1426,79","0,17","242,5543",krYXC,rXH9p
,2035-10-09 00:00:00,Bebidas,Refrigerantes,Amaral,,Minas Gerais,Atacarejo,,"0,1","122,037",0t6PR,vlXt0
,2035-10-09 00:00:00,,Frango,Vanessa,Sudesee,Minas Gerais,Varejo,"1328,62",,"132,862",7GHWN,sGVcj
,2035-10-10 00:00:00,Latícinio,Queizo,,Nordeste,Sergipe,Atacarejo,1146.77,"0,05","57,3385",ZnGK0,v6qRe
nan,2035-10-10 00:00:00,Latícinio,Queijo,Amaral,vudeste,São Paulo,Atacado,"1137,73","0,05","56,8865",wXVaQ,7T6gU
,2035-10-10 00:00:00,Congelados,Sorvete,Amaral,,Rio Grande do Sul,Atacarejo,,"0,19","280,2272",LoSnu,XD7Fj
,2035-10-10 00:00:00,Latícinio,Queijo,Leo,Nordeste,Sergipe,Varejo,"1425,85",0.17,"242,3945",ZoUoR,Tam9e
,2035-10-10 00:00:00,Congelados,Sorvewe,Vanessa,Nordeste,Bahia,Atacado,"1184,57","0,13","153,9941",h9DcA,VOEZb
,2035-10-10 00:00:00,Congelados,Sorvete,Daniele,Sul,Rio Grande do Sul,Varejo,"1315,51","0,06",78.9306,FFLpk,pzWhi
,2035-10-10 00:00:00,Congelados,Lasanha,Leo,Nordeste,Sergipe,Varejo,1478,"0,09","133,02",OaHEZ,YkdyC
nbn,2035-10-11 00:00:00,Congelados,Sorvete,Amaral,Nordeste,Sergire,Varljo,nan,0.08,"116,8712",kkPrM,Swo4s
,,Carnes,Frango,Leo,Nordeste,Bahia,Varejo,1194.35,"0,07","83,6045",tfSSi,20sA0
nan,2035-10-11 00:00:00,Carnes,Frango,Leo,Norxeste,Bwhia,Atacado,"1369,26","0,09","123,2334",Zv7mm,MYjII
,2035-10-11 00:00:00,Congelados,Sorvete,Amaral,Nordeste,,Atacado,"1424,9",0.08,"113,992",QpP9q,mWWWL
nan,2035-10-11 00:00:00,,Sorvete,Amaral,Sml,Rio Grande do Sul,,"1227,59","0,14","171,8626",cHhyu,f7wIK
nan,2035-10-11 00:00:00,Bebidas,Cervejas,Vanessa,Nordeste,Rio Grande do Norte,Atacarejo,"1513,08","0,05","75,654",rYGJo,O3N5k
,2035-10-11 00:00:00,Bebidas,Refrigerantes,Amaral,Sudaste,Rio de Janeiro,Atacado,"1190,82",0.17,"202,4394",zOiLL,JX63v
,2035-10-12 00:00:00,Congelados,Lasanha,Jonas,Sul,Paraná,Atacado,"1392,17",0.06,"83,5302",toufj,nkgBU
,2035-10-12 00:00:00,Carnes,Frango,Amaral,Sudeste,Rio de Janeiro,Atadado,1525.01,"0,17","259,2517",V4iOo,zFqtD
,2035-10-12 00:00:00,Bebidas,Sucos,Amaral,Sul,Rio Grande do Sul,Varejo,"1336,34",0.06,"80,1804",QEsAN,pGXGw
,2035-10-12 00:00:00,Latícinio,Leite,Vanessa,Nordeste,Rio Grande do Norte,Varejo,"1437,41",0.05,71.8705,0IN0Y,fO9zf
,2035-10-12 00:00:00,,,Amaral,Nordeste,Rio Grande do Norte,Atacarejo,"1365,28","0,1","136,528",cNPdH,v4nSc
nan,2035-10-13 00:00:00,Latícinio,Leite,Daniele,Sudeste,Rio de Janeiro,Atacado,"1132,56","0,18","203,8608",VRbKg,4z8ie
,2035-10-13 00:00:00,Bebidas,Refrigerantes,Jonas,Sudeste,São Paulo,Atacado,"946,35","0,13",,i3STv,degOL
,2035-10-13 00:00:00,Congelados,Pizza,Amaral,Sudeste,Minas Gerais,Atacado,,0.16,"131,5024",ksYIt,RYZ0G
,2035-10-14 00:00:00,Carnes,Frango,Daniele,Sudeste,Rio de Janeiro,Varejo,"640,39",0.17,"108,8663",TYOMQ,QYjMy
,2035-10-15 00:00:00,Congelados,Sorvete,Amaral,Sudebte,Minas Gerais,Varejo,"682,17","0,06","40,9302",ZV4DR,pJIQX
nan,2035-10-15 00:00:00,Carnes,Frango,Daniele,Sudeste,São Paulo,Varejo,"551,75","0,16",88.28,ffrXW,S4mgr
,,Congelados,Pizza,Vanessa,Nordeste,Rio Grande do Norte,Atacado,910.86,"0,13","118,4118",9Lr8m,iFJZb
,2035-10-16 00:00:00,Congelados,,Daniele,,Bahia,Varejo,"860,93","0,16","137,7488",TVNhD,PAS0c
,2035-10-17 00:00:00,Congelados,Sorvete,Vanessa,,,Atacado,881.s8,"0,05",44.064,N1KGT,Gnkoz
,2035-10-17 00:00:00,Carnes,Frango,Vanessa,Sudeste,Minas Gerais,Varejo,"776,06","0,08","62,0848",1xkX0,fBWhT
nan,2035-10-17 00:00:00,Congelados,Lasanha,Daniele,Sudeste,Minas Gerais,Atacado,"799,53","0,06",nan,KxkSo,leqxq
,2035-10-17 00:00:00,,Sucos,Evandro,Sul,Santa Catarina,Atacarejo,nan,"0,05","32,466",xlDAi,T5lSs
,2035-10-18 00:00:00,Congelados,Sorvete,Vanessa,Sudeste,Minas Gerais,Atacado,"806,76","0,13","104,8788",ciTrH,AJ2df
,2035-10-18 00:00:00,Bebidas,Sucos,Evandro,Sul,Paraná,Atacado,"941,53","0,08","75,3224",oN4Us,EK6Sm
nan,2035-10-18 00:00:00,Carnes,Suína,Vanessa,Sudeste,Minas Gerais,Atacarejo,"759,26","0,12","91,1112",Q8gCf,PTymz
nan,2035-10-19 00:00:00,Bebidas,Swcos,Leo,Sudeste,Rio de Janeiro,Varejo,"880,28","0,15","132,042",chZRb,TA3EU
,2035-10-19 00:00:00,Carnes,Frango,Daniele,Sul,Santa Catarina,Varejo,"716,76","0,17","121,8492",TasMU,B43a4
,2035-10-19 00:00:00,Latícinio,Leite,Leo,Nordeste,Rio Grande do Norte,Varejo,768.25,"0,09","69,1425",c06lf,IzwkB
,2035-10-19 00:00:00,Congelados,Pizza,Daniele,Nordeste,Rio Grande wo Norte,Atacado,646.96,"0,11",,o3T31,fIx74
nan,2035-10-20 00:00:00,Congplados,Pizza,Vanessa,Sudeste,Minas Gerais,Atacado,"583,37",0.1,"58,337",ZSp6K,x8pkN
,2035-10-20 00:00:00,Bebidas,Refrigarantes,Daniele,Sudeste,São Paulo,Vrrejo,"882,01",0.13,"114,6613",hB5an,Eg7VO
,2035-10-20 00:00:00,Carnes,Bovina,Amaral,Sul,Paraná,Atacado,"685,56",0.13,89.1228,hW3Dn,f5LsT
,,Carnes,Frango,Amaral,Sul,Paraná,Atacado,"936,46",0m13,"121,7398",3vD0W,pNoKc
nan,2035-10-20 00:00:00,Bebidas,Sucps,Vanessa,Sudeste,Minas Gorais,Atacado,"903,61","0,16","144,5776",hOIJV,Y37AU
,2035-10-20 00:00:00,Congelados,Sorvete,Jonas,iordeste,Rio Grande do Norte,Atacarejo,"920,95","0,09","82,8855",YEBrY,zg2ED
,2035-10-20 00:00:00,Latícinio,Queijo,Daniele,Sul,Santa Catarina,Atacado,"993,74",0.13,"129,1862",3F3uk,lpgqr
,2035-10-20 00:00:00,sarnes,Frango,Vanessa,Sul,Santa Catarina,Atacado,"984,38","0,05","49,219",aeKCN,9iTUG
,2035-10-21 00:00:00,Carnes,,Daniele,Sudeste,Minas Gerais,Vtrejo,"624,47","0,07","43,7129",8CtXe,yHPSG
,2035-10-21 00:00:00,,Sucos,Daniele,Sudeste,Rio de Janeiro,Varejo,759.8299999999999,"0,14","106,3762",G2lV8,I9gcN
,2035-10-22 00:00:00,Congelados,Pizza,Leo,Nordeste,Rio Grande do Norte,Varejo,9s2.45,"0,14",138.943,mGR14,FqLuK
,2035-10-22 00:00:00,Congelados,Lasanha,Evyndro,,gahia,Atacado,"746,36","0,15","111,954",U3uF3,KXQas
,2035-10-22 00:00:00,Bebidas,Cervejas,Amdral,Ndrdeste,Bahia,,"811,8","0,07",56.826,HnwXs,XXc44
nan,2035-10-22 00:00:00,Carnes,Bovina,Daniele,Sudeste,São Paulo,Atacarejo,"915,32",0.09,"82,3788",ds6Q2,kyFdv
nan,2035-10-22 00:00:00,Bebidas,Rofrigerantes,Amaral,Nordeste,Rio Grande do Norte,Atacarejo,"829,95","0,15","124,4925",VnZ5e,v7jun
nan,2035-10-22 00:00:00,Bebidas,Refrigerantes,Daniele,Sudeste,São Paulo,Atacarejo,"973,13","0,18",175.1634,fl4SG,Zg5oF
,2035-10-23 00:00:00,Congelados,Lasanha,Vaqessa,Nordeste,Sergipe,Atacado,"883,86",,"79,5474",e3Ezc,znp8f
,2035-10-23 00:00:00,Latícinio,Queijo,,Nordeste,Sergipe,Varejo,"680,61","0,05",34.0305,5ni5t,FMER1
,2035-10-23 00:00:00,Carnes,Frango,,Sul,Rio Grande do Sul,Atacarejo,867.31,"0,13","112,7503",R7u9H,bLA2V
